기업명,연도,매출액,영업이익,보고서유형
두산에너빌리티,2023,8580403531599.0,859224797295.0,반기보고서
두산에너빌리티,2023,9009484177911.0,608093540829.0,사업보고서
두산에너빌리티,2024,8248354039946.0,667861180207.0,반기보고서
두산에너빌리티,2024,7984700960054.0,349738819793.0,사업보고서
디씨엠,2016,65078972423.0,10605118554.0,반기보고서
디씨엠,2016,63461757490.0,8833456388.0,사업보고서
디씨엠,2017,69547132873.0,10474830046.0,반기보고서
디씨엠,2017,64075198962.0,6080196050.0,사업보고서
디씨엠,2018,59176915774.0,2869930551.0,반기보고서
디씨엠,2018,62905690147.0,5608932683.0,사업보고서
디씨엠,2019,75787620410.0,11169681946.0,반기보고서
디씨엠,2019,69538141891.0,6362571162.0,사업보고서
디씨엠,2020,71450406192.0,6881475839.0,반기보고서
디씨엠,2020,93925989259.0,7831316883.0,사업보고서
디씨엠,2021,116197013251.0,14699187921.0,반기보고서
디씨엠,2021,134632046622.0,20188679538.0,사업보고서
디씨엠,2022,145702831494.0,22447109101.0,반기보고서
디씨엠,2022,94901371862.0,2054322424.0,사업보고서
디씨엠,2023,108726377617.0,1892508304.0,반기보고서
디씨엠,2023,109532291922.0,7163672231.0,사업보고서
디씨엠,2024,131264647486.0,12272887414.0,반기보고서
디씨엠,2024,109648786154.0,4693871703.0,사업보고서
디아이,2016,41603298680.0,236185798.0,반기보고서
디아이,2016,68122050622.0,5245746901.0,사업보고서
디아이,2017,53701637544.0,1898803637.0,반기보고서
디아이,2017,98463982640.0,9616364924.0,사업보고서
디아이,2018,115165149460.0,17855425125.0,반기보고서
디아이,2018,80829100360.0,3668585516.0,사업보고서
디아이,2019,41781767394.0,-5527390053.0,반기보고서
디아이,2019,67757697321.0,-1007851275.0,사업보고서
디아이,2020,66579434815.0,1350887060.0,반기보고서
디아이,2020,95678102631.0,4171011657.0,사업보고서
디아이,2021,132323486792.0,15223477202.0,반기보고서
디아이,2021,94243874227.0,1252663010.0,사업보고서
디아이,2022,115563528294.0,10548168264.0,반기보고서
디아이,2022,115440840039.0,605275982.0,사업보고서
디아이,2023,103724326512.0,6429958432.0,반기보고서
디아이,2023,110817608356.0,-290329304.0,사업보고서
디아이,2024,80866210149.0,-893321320.0,반기보고서
디아이,2024,133091192430.0,3974717195.0,사업보고서
디아이동일,2016,422889961223.0,10232134694.0,반기보고서
디아이동일,2016,399524505598.0,7037105061.0,사업보고서
디아이동일,2017,437951989289.0,16080583264.0,반기보고서
디아이동일,2017,409172077431.0,5874026029.0,사업보고서
디아이동일,2018,469545164096.0,26970349430.0,반기보고서
디아이동일,2018,439803766290.0,17483654790.0,사업보고서
디아이동일,2019,480931997256.0,27981452692.0,반기보고서
디아이동일,2019,458573845749.0,20590660136.0,사업보고서
디아이동일,2020,462408972105.0,29114992802.0,반기보고서
디아이동일,2020,217259113428.0,-2744202847.0,사업보고서
디아이동일,2021,390560480942.0,25224106781.0,반기보고서
디아이동일,2021,422524777114.0,23368872872.0,사업보고서
디아이동일,2022,483151665938.0,34665028144.0,반기보고서
디아이동일,2022,430571199572.0,10089374362.0,사업보고서
디아이동일,2023,397265450133.0,4038868002.0,반기보고서
디아이동일,2023,285606677069.0,2265670043.0,사업보고서
디아이동일,2024,336910405821.0,8159592436.0,반기보고서
디아이동일,2024,314815193073.0,-349043910.0,사업보고서
디아이씨,2016,263672855561.0,17276751164.0,반기보고서
디아이씨,2016,293826935001.0,17556778895.0,사업보고서
디아이씨,2017,319933945938.0,20971049115.0,반기보고서
디아이씨,2017,313060759205.0,11203283390.0,사업보고서
디아이씨,2018,289993490361.0,17469315144.0,반기보고서
디아이씨,2018,298217284416.0,5099388472.0,사업보고서
디아이씨,2019,291384716196.0,973122553.0,반기보고서
디아이씨,2019,246380812362.0,-32983153947.0,사업보고서
디아이씨,2020,217803498694.0,-13501805573.0,반기보고서
디아이씨,2020,275583881058.0,-57460340338.0,사업보고서
디아이씨,2021,305593065723.0,22557870994.0,반기보고서
디아이씨,2021,284538979873.0,4736916172.0,사업보고서
디아이씨,2022,330502504839.0,21130806582.0,반기보고서
디아이씨,2022,365387716731.0,10155978591.0,사업보고서
디아이씨,2023,371601434169.0,18842924633.0,반기보고서
디아이씨,2023,357063468353.0,17265510483.0,사업보고서
디아이씨,2024,367080346122.0,12597787138.0,반기보고서
디아이씨,2024,352047572995.0,9234126131.0,사업보고서
디와이,2016,365237233232.0,25135024326.0,반기보고서
디와이,2016,358134976149.0,11210208457.0,사업보고서
디와이,2017,416547102482.0,23740826922.0,반기보고서
디와이,2017,405760221136.0,21686923084.0,사업보고서
디와이,2018,449950570072.0,29765939425.0,반기보고서
디와이,2018,441051070946.0,16571682366.0,사업보고서
디와이,2019,444901699539.0,29396736272.0,반기보고서
디와이,2019,409357524167.0,14702417275.0,사업보고서
디와이,2020,364466521311.0,17856756326.0,반기보고서
디와이,2020,424962050548.0,23864443665.0,사업보고서
디와이,2021,498250756215.0,34244674713.0,반기보고서
디와이,2021,500099062872.0,12543515338.0,사업보고서
디와이,2022,525225450796.0,14566131493.0,반기보고서
디와이,2022,569591445416.0,18354724595.0,사업보고서
디와이,2023,604919278765.0,27789152447.0,반기보고서
디와이,2023,586252023381.0,15509991769.0,사업보고서
디와이,2024,613119776693.0,25913267448.0,반기보고서
디와이,2024,555158660820.0,9708678973.0,사업보고서
디와이덕양,2016,542935790917.0,2064987697.0,반기보고서
디와이덕양,2016,507233971442.0,232817736.0,사업보고서
디와이덕양,2017,495337339253.0,-2313503619.0,반기보고서
디와이덕양,2017,551198285066.0,6668868901.0,사업보고서
디와이덕양,2018,600676935268.0,-2479396874.0,반기보고서
디와이덕양,2018,691538967559.0,6087157556.0,사업보고서
디와이덕양,2019,630356041063.0,-5941872468.0,반기보고서
디와이덕양,2019,729067459589.0,-2625823764.0,사업보고서
디와이덕양,2020,568123899749.0,-6989859790.0,반기보고서
디와이덕양,2020,723901088447.0,6488348844.0,사업보고서
디와이덕양,2021,653504535931.0,2360831445.0,반기보고서
디와이덕양,2021,694732378805.0,3900269135.0,사업보고서
디와이덕양,2022,701609375799.0,4039424077.0,반기보고서
디와이덕양,2022,840416868511.0,26643275939.0,사업보고서
디와이덕양,2023,903231026225.0,10751340353.0,반기보고서
디와이덕양,2023,972659024410.0,16976894422.0,사업보고서
디와이덕양,2024,968121298295.0,5153533659.0,반기보고서
디와이덕양,2024,915165067639.0,3076454117.0,사업보고서
롯데관광개발,2016,24381251887.0,1559787464.0,반기보고서
롯데관광개발,2016,25995168282.0,1732906941.0,사업보고서
롯데관광개발,2017,35446762916.0,3525742317.0,반기보고서
롯데관광개발,2017,34844771895.0,1694012161.0,사업보고서
롯데관광개발,2018,39503190293.0,5154853309.0,반기보고서
롯데관광개발,2018,36572818401.0,-2150832847.0,사업보고서
롯데관광개발,2019,40249355734.0,-48938762.0,반기보고서
롯데관광개발,2019,48200042000.0,-16106292035.0,사업보고서
롯데관광개발,2020,13481976734.0,-19874031659.0,반기보고서
롯데관광개발,2020,3287451911.0,-51510686832.0,사업보고서
롯데관광개발,2021,36738994695.0,-67412443723.0,반기보고서
롯데관광개발,2021,70332764083.0,-63837822370.0,사업보고서
롯데관광개발,2022,91180932440.0,-56031212082.0,반기보고서
롯데관광개발,2022,92489973611.0,-62688540651.0,사업보고서
롯데관광개발,2023,124046027699.0,-51652685306.0,반기보고서
롯데관광개발,2023,189502247683.0,-8953103166.0,사업보고서
롯데관광개발,2024,222305020463.0,14677504376.0,반기보고서
롯데관광개발,2024,249162932721.0,24329110964.0,사업보고서
롯데손해보험,2023,,,사업보고서
롯데손해보험,2024,,,반기보고서
롯데손해보험,2024,,,사업보고서
롯데쇼핑,2016,14409265653911.0,379161242571.0,반기보고서
롯데쇼핑,2016,15117146918200.0,561199399648.0,사업보고서
롯데쇼핑,2017,13982256467861.0,294669159983.0,반기보고서
롯데쇼핑,2017,4197614633184.0,235189975808.0,사업보고서
롯데쇼핑,2018,8769270808905.0,199792000242.0,반기보고서
롯데쇼핑,2018,9051510625610.0,397211598330.0,사업보고서
롯데쇼핑,2019,8903281258530.0,296763614043.0,반기보고서
롯데쇼핑,2019,8718719229873.0,131147259568.0,사업보고서
롯데쇼핑,2020,8122565090995.0,53537845096.0,반기보고서
롯데쇼핑,2020,8061816868956.0,292546626725.0,사업보고서
롯데쇼핑,2021,7782574916647.0,69360700024.0,반기보고서
롯데쇼핑,2021,7790975126018.0,138241993242.0,사업보고서
롯데쇼핑,2022,7672685090415.0,143102107034.0,반기보고서
롯데쇼핑,2022,7803350566139.0,243123487576.0,사업보고서
롯데쇼핑,2023,7183838942992.0,164001713796.0,반기보고서
롯데쇼핑,2023,7372024937298.0,344403017844.0,사업보고서
롯데쇼핑,2024,6941116039650.0,170925805626.0,반기보고서
롯데쇼핑,2024,7045462230410.0,302188159154.0,사업보고서
롯데에너지머티리얼즈,2016,201953000000.0,13803000000.0,반기보고서
롯데에너지머티리얼즈,2016,197004000000.0,15218000000.0,사업보고서
롯데에너지머티리얼즈,2017,211603000000.0,28386000000.0,반기보고서
롯데에너지머티리얼즈,2017,242432000000.0,21136000000.0,사업보고서
롯데에너지머티리얼즈,2018,235125000000.0,21798000000.0,반기보고서
롯데에너지머티리얼즈,2018,266883000000.0,26923000000.0,사업보고서
롯데에너지머티리얼즈,2019,273148000000.0,29202000000.0,반기보고서
롯데에너지머티리얼즈,2019,277066000000.0,17648000000.0,사업보고서
롯데에너지머티리얼즈,2020,272611000000.0,25433000000.0,반기보고서
롯데에너지머티리얼즈,2020,264306000000.0,25437000000.0,사업보고서
롯데에너지머티리얼즈,2021,309084114935.0,35043200318.0,반기보고서
롯데에너지머티리얼즈,2021,379808498583.0,34882357426.0,사업보고서
롯데에너지머티리얼즈,2022,388494330628.0,46790689148.0,반기보고서
롯데에너지머티리얼즈,2022,340868591200.0,37982211007.0,사업보고서
롯데에너지머티리얼즈,2023,361797326613.0,7638474844.0,반기보고서
롯데에너지머티리얼즈,2023,447208730388.0,4166907422.0,사업보고서
롯데에너지머티리얼즈,2024,504408238848.0,7358226014.0,반기보고서
롯데에너지머티리얼즈,2024,397843781343.0,-71802875855.0,사업보고서
롯데정밀화학,2016,578119081573.0,3292370343.0,반기보고서
롯데정밀화학,2016,532584735925.0,26457289934.0,사업보고서
롯데정밀화학,2017,609657440663.0,55651238346.0,반기보고서
롯데정밀화학,2017,549853933287.0,55474199441.0,사업보고서
롯데정밀화학,2018,691209602605.0,122903090749.0,반기보고서
롯데정밀화학,2018,680486007931.0,87811023921.0,사업보고서
롯데정밀화학,2019,656880027407.0,89871733306.0,반기보고서
롯데정밀화학,2019,654391427962.0,99794687751.0,사업보고서
롯데정밀화학,2020,643146285091.0,84873907556.0,반기보고서
롯데정밀화학,2020,620489352981.0,54359016144.0,사업보고서
롯데정밀화학,2021,765602564317.0,89390104247.0,반기보고서
롯데정밀화학,2021,1014690492478.0,155123483369.0,사업보고서
롯데정밀화학,2022,1338607161869.0,239839450247.0,반기보고서
롯데정밀화학,2022,1125152146225.0,164471257110.0,사업보고서
롯데정밀화학,2023,956155428255.0,111137194895.0,반기보고서
롯데정밀화학,2023,812465687470.0,43641160186.0,사업보고서
롯데정밀화학,2024,821516531948.0,27880838466.0,반기보고서
롯데정밀화학,2024,849028657940.0,22491727321.0,사업보고서
롯데지주,2016,1081129545504.0,56952372033.0,반기보고서
롯데지주,2016,1167133458744.0,70816482360.0,사업보고서
롯데지주,2017,1105984669216.0,57093688061.0,반기보고서
롯데지주,2017,,,사업보고서
롯데지주,2019,4287737916497.0,69637584636.0,반기보고서
롯데지주,2019,4568423513604.0,105217295335.0,사업보고서
롯데지주,2020,4084301565655.0,56809826993.0,반기보고서
롯데지주,2020,5002347663908.0,99439135005.0,사업보고서
롯데지주,2021,4850469839346.0,124551766149.0,반기보고서
롯데지주,2021,5074394174847.0,91849307764.0,사업보고서
롯데지주,2022,6624988532208.0,281723738023.0,반기보고서
롯데지주,2022,7486863776967.0,208106864892.0,사업보고서
롯데지주,2023,7318389745487.0,237631216268.0,반기보고서
롯데지주,2023,7841386150152.0,256058067873.0,사업보고서
롯데지주,2024,7845603652029.0,234454443206.0,반기보고서
롯데지주,2024,7911371975150.0,106014317315.0,사업보고서
롯데칠성음료,2016,1171340237565.0,88699348306.0,반기보고서
롯데칠성음료,2016,1198129757341.0,60092677338.0,사업보고서
롯데칠성음료,2017,1188740711334.0,49740942525.0,반기보고서
롯데칠성음료,2017,1090542017092.0,25642724393.0,사업보고서
롯데칠성음료,2018,1122153678319.0,32060549398.0,반기보고서
롯데칠성음료,2018,1224124180186.0,52891314257.0,사업보고서
롯데칠성음료,2019,1252365550085.0,65569706011.0,반기보고서
롯데칠성음료,2019,1177161716454.0,42096068793.0,사업보고서
롯데칠성음료,2020,1105372841015.0,35543742628.0,반기보고서
롯데칠성음료,2020,1152600459924.0,61686567146.0,사업보고서
롯데칠성음료,2021,1207713281196.0,77866408025.0,반기보고서
롯데칠성음료,2021,1298379989004.0,104351972342.0,사업보고서
롯데칠성음료,2022,1388448661964.0,123489618405.0,반기보고서
롯데칠성음료,2022,1453298387903.0,99368818936.0,사업보고서
롯데칠성음료,2023,1475955698973.0,118457011961.0,반기보고서
롯데칠성음료,2023,1748724782836.0,92212740620.0,사업보고서
롯데칠성음료,2024,2036140409506.0,97003058039.0,반기보고서
롯데칠성음료,2024,1988362894978.0,87923779104.0,사업보고서
롯데케미칼,2016,6125621579804.0,1167533854879.0,반기보고서
롯데케미칼,2016,7097919293981.0,1376720081206.0,사업보고서
