기업명,연도,보고서유형,평균급여,남성직원수,여성직원수,정규직수,계약직수,남성정규직수,남성계약직수,여성정규직수,여성계약직수,평균급여증감율,남성직원수증감율,여성직원수증감율,정규직수증감율,계약직수증감율,남성정규직수증감율,남성계약직수증감율,여성정규직수증감율,여성계약직수증감율
YG PLUS,2021,반기보고서,27858823.529411763,32.0,53.0,81.0,4.0,31.0,1.0,50.0,3.0,-38.193242786021564,6.666666666666667,3.9215686274509802,8.0,-33.33333333333333,3.3333333333333335,,11.11111111111111,-50.0
YG PLUS,2021,사업보고서,29902912.62135922,40.0,63.0,99.0,4.0,39.0,1.0,60.0,3.0,7.337313041196538,25.0,18.867924528301888,22.22222222222222,0.0,25.806451612903224,0.0,20.0,0.0
YG PLUS,2022,반기보고서,28798076.923076924,34.0,70.0,101.0,3.0,34.0,0.0,67.0,3.0,-3.694742757242749,-15.0,11.11111111111111,2.0202020202020203,-25.0,-12.82051282051282,-100.0,11.666666666666666,0.0
YG PLUS,2022,사업보고서,22675213.675213676,40.0,77.0,108.0,9.0,38.0,2.0,70.0,7.0,-21.261361528473383,17.647058823529413,10.0,6.9306930693069315,200.0,11.76470588235294,,4.477611940298507,133.33333333333331
YG PLUS,2023,반기보고서,28302521.00840336,40.0,79.0,113.0,6.0,39.0,1.0,74.0,5.0,24.816998039321263,0.0,2.5974025974025974,4.62962962962963,-33.33333333333333,2.631578947368421,-50.0,5.714285714285714,-28.57142857142857
YG PLUS,2023,사업보고서,23481203.007518798,46.0,87.0,130.0,3.0,45.0,1.0,85.0,2.0,-17.034941867733462,15.0,10.126582278481013,15.04424778761062,-50.0,15.384615384615385,0.0,14.864864864864865,-60.0
YG PLUS,2024,반기보고서,36238095.23809524,40.0,86.0,126.0,0.0,40.0,0.0,86.0,0.0,54.328103319457774,-13.043478260869565,-1.1494252873563218,-3.076923076923077,-100.0,-11.11111111111111,-100.0,1.1764705882352942,-100.0
YG PLUS,2024,사업보고서,23751937.984496124,38.0,91.0,129.0,0.0,38.0,0.0,91.0,0.0,-34.45588729639703,-5.0,5.813953488372093,2.380952380952381,,-5.0,,5.813953488372093,
iM금융지주,2016,반기보고서,44300000.0,56.0,4.0,53.0,7.0,50.0,6.0,3.0,1.0,,,,,,,,,
iM금융지주,2016,사업보고서,49852459.016393445,56.0,5.0,53.0,8.0,50.0,6.0,3.0,2.0,12.53376753136218,0.0,25.0,0.0,14.285714285714285,0.0,0.0,0.0,100.0
iM금융지주,2017,반기보고서,39621621.62162162,65.0,9.0,65.0,9.0,58.0,7.0,7.0,2.0,-20.52223219602371,16.071428571428573,80.0,22.641509433962266,12.5,16.0,16.666666666666664,133.33333333333331,0.0
iM금융지주,2017,사업보고서,46730769.23076923,67.0,11.0,69.0,9.0,60.0,7.0,9.0,2.0,17.94259628502466,3.076923076923077,22.22222222222222,6.153846153846154,0.0,3.4482758620689653,0.0,28.57142857142857,0.0
iM금융지주,2018,반기보고서,42468354.43037975,67.0,12.0,68.0,11.0,60.0,7.0,8.0,4.0,-9.12121685680054,0.0,9.090909090909092,-1.4492753623188406,22.22222222222222,0.0,0.0,-11.11111111111111,100.0
iM금융지주,2018,사업보고서,45673469.3877551,84.0,14.0,80.0,18.0,71.0,13.0,9.0,5.0,7.547066516621551,25.37313432835821,16.666666666666664,17.647058823529413,63.63636363636363,18.333333333333332,85.71428571428571,12.5,25.0
iM금융지주,2019,반기보고서,40844262.295081966,103.0,19.0,103.0,19.0,89.0,14.0,14.0,5.0,-10.573330989320095,22.61904761904762,35.714285714285715,28.749999999999996,5.555555555555555,25.352112676056336,7.6923076923076925,55.55555555555556,0.0
iM금융지주,2019,사업보고서,52057377.04918033,98.0,24.0,104.0,18.0,85.0,13.0,19.0,5.0,27.453341360626137,-4.854368932038835,26.31578947368421,0.9708737864077669,-5.263157894736842,-4.49438202247191,-7.142857142857142,35.714285714285715,0.0
iM금융지주,2020,반기보고서,45178294.57364341,112.0,17.0,105.0,24.0,94.0,18.0,11.0,6.0,-13.214423901991879,14.285714285714285,-29.166666666666668,0.9615384615384616,33.33333333333333,10.588235294117647,38.46153846153847,-42.10526315789473,20.0
iM금융지주,2020,사업보고서,49276422.76422764,106.0,17.0,100.0,23.0,88.0,18.0,12.0,5.0,9.071011266049526,-5.357142857142857,0.0,-4.761904761904762,-4.166666666666666,-6.382978723404255,0.0,9.090909090909092,-16.666666666666664
iM금융지주,2021,반기보고서,56293103.448275864,99.0,17.0,94.0,22.0,84.0,15.0,10.0,7.0,14.239427885463307,-6.60377358490566,0.0,-6.0,-4.3478260869565215,-4.545454545454546,-16.666666666666664,-16.666666666666664,40.0
iM금융지주,2021,사업보고서,62434782.60869565,96.0,19.0,91.0,24.0,81.0,15.0,10.0,9.0,10.910180438111714,-3.0303030303030303,11.76470588235294,-3.1914893617021276,9.090909090909092,-3.571428571428571,0.0,0.0,28.57142857142857
iM금융지주,2022,반기보고서,54587301.58730159,103.0,23.0,98.0,28.0,86.0,17.0,12.0,11.0,-12.56908520139717,7.291666666666667,21.052631578947366,7.6923076923076925,16.666666666666664,6.172839506172839,13.333333333333334,20.0,22.22222222222222
iM금융지주,2022,사업보고서,77078125.0,102.0,26.0,98.0,30.0,84.0,18.0,14.0,12.0,41.20156658912474,-0.9708737864077669,13.043478260869565,0.0,7.142857142857142,-2.3255813953488373,5.88235294117647,16.666666666666664,9.090909090909092
iM금융지주,2023,반기보고서,59627906.97674418,102.0,27.0,103.0,26.0,87.0,15.0,16.0,11.0,-22.639650384925446,0.0,3.8461538461538463,5.1020408163265305,-13.333333333333334,3.571428571428571,-16.666666666666664,14.285714285714285,-8.333333333333332
iM금융지주,2023,사업보고서,65830769.23076923,104.0,26.0,101.0,29.0,86.0,18.0,15.0,11.0,10.402616104644194,1.9607843137254901,-3.7037037037037033,-1.9417475728155338,11.538461538461538,-1.1494252873563218,20.0,-6.25,0.0
iM금융지주,2024,반기보고서,62228813.55932204,97.0,21.0,94.0,24.0,81.0,16.0,13.0,8.0,-5.471538178174052,-6.730769230769231,-19.230769230769234,-6.9306930693069315,-17.24137931034483,-5.813953488372093,-11.11111111111111,-13.333333333333334,-27.27272727272727
iM금융지주,2024,사업보고서,66936507.93650793,103.0,23.0,95.0,31.0,82.0,21.0,13.0,10.0,7.56513600038044,6.185567010309279,9.523809523809524,1.0638297872340425,29.166666666666668,1.2345679012345678,31.25,0.0,25.0
가온전선,2016,반기보고서,27990588.23529412,396.0,29.0,408.0,17.0,382.0,14.0,26.0,3.0,,,,,,,,,
가온전선,2016,사업보고서,27495260.663507108,393.0,29.0,399.0,23.0,378.0,15.0,21.0,8.0,-1.7696218729781408,-0.7575757575757576,0.0,-2.2058823529411766,35.294117647058826,-1.0471204188481675,7.142857142857142,-19.230769230769234,166.66666666666669
가온전선,2017,반기보고서,29185446.009389672,393.0,33.0,405.0,21.0,382.0,11.0,23.0,10.0,6.147187933831271,0.0,13.793103448275861,1.5037593984962405,-8.695652173913043,1.0582010582010581,-26.666666666666668,9.523809523809524,25.0
가온전선,2017,사업보고서,29943181.818181816,404.0,36.0,421.0,19.0,389.0,15.0,32.0,4.0,2.5962796955316767,2.7989821882951653,9.090909090909092,3.950617283950617,-9.523809523809524,1.832460732984293,36.36363636363637,39.130434782608695,-60.0
가온전선,2018,반기보고서,28164009.11161731,408.0,31.0,422.0,17.0,395.0,13.0,27.0,4.0,-5.9418291528529945,0.9900990099009901,-13.88888888888889,0.23752969121140144,-10.526315789473683,1.5424164524421593,-13.333333333333334,-15.625,0.0
가온전선,2018,사업보고서,28412162.162162162,414.0,30.0,426.0,18.0,400.0,14.0,26.0,4.0,0.881099880210202,1.4705882352941175,-3.225806451612903,0.9478672985781991,5.88235294117647,1.2658227848101267,7.6923076923076925,-3.7037037037037033,0.0
가온전선,2019,반기보고서,28592326.139088728,386.0,31.0,400.0,17.0,372.0,14.0,28.0,3.0,0.6341086464954018,-6.763285024154589,3.3333333333333335,-6.103286384976526,-5.555555555555555,-7.000000000000001,0.0,7.6923076923076925,-25.0
가온전선,2019,사업보고서,33044186.046511628,398.0,32.0,414.0,16.0,385.0,13.0,29.0,3.0,15.57012145764782,3.1088082901554404,3.225806451612903,3.5000000000000004,-5.88235294117647,3.494623655913978,-7.142857142857142,3.571428571428571,0.0
가온전선,2020,반기보고서,29791962.1749409,390.0,33.0,404.0,19.0,375.0,15.0,29.0,4.0,-9.842045638506674,-2.0100502512562812,3.125,-2.4154589371980677,18.75,-2.5974025974025974,15.384615384615385,0.0,33.33333333333333
가온전선,2020,사업보고서,31544186.046511628,396.0,34.0,413.0,17.0,381.0,15.0,32.0,2.0,5.88153227800681,1.5384615384615385,3.0303030303030303,2.2277227722772275,-10.526315789473683,1.6,0.0,10.344827586206897,-50.0
가온전선,2021,반기보고서,31638297.872340426,393.0,30.0,401.0,22.0,374.0,19.0,27.0,3.0,0.2983491971865467,-0.7575757575757576,-11.76470588235294,-2.9055690072639226,29.411764705882355,-1.837270341207349,26.666666666666668,-15.625,50.0
가온전선,2021,사업보고서,33798099.76247031,391.0,30.0,399.0,22.0,373.0,18.0,26.0,4.0,6.826542625158351,-0.5089058524173028,0.0,-0.4987531172069825,0.0,-0.267379679144385,-5.263157894736842,-3.7037037037037033,33.33333333333333
가온전선,2022,반기보고서,33699763.593380615,387.0,36.0,400.0,23.0,368.0,19.0,32.0,4.0,-0.2909517688295914,-1.0230179028132993,20.0,0.2506265664160401,4.545454545454546,-1.3404825737265416,5.555555555555555,23.076923076923077,0.0
가온전선,2022,사업보고서,34399553.571428575,411.0,37.0,426.0,22.0,393.0,18.0,33.0,4.0,2.076542691787351,6.2015503875969,2.7777777777777777,6.5,-4.3478260869565215,6.7934782608695645,-5.263157894736842,3.125,0.0
가온전선,2023,반기보고서,35416107.38255034,411.0,36.0,400.0,47.0,366.0,45.0,34.0,2.0,2.955136638651283,0.0,-2.7027027027027026,-6.103286384976526,113.63636363636364,-6.870229007633588,150.0,3.0303030303030303,-50.0
가온전선,2023,사업보고서,35055555.55555555,431.0,37.0,410.0,58.0,375.0,56.0,35.0,2.0,-1.0180447644916208,4.866180048661801,2.7777777777777777,2.5,23.404255319148938,2.459016393442623,24.444444444444443,2.941176470588235,0.0
가온전선,2024,반기보고서,37807280.51391863,431.0,36.0,414.0,53.0,380.0,51.0,34.0,2.0,7.849611608642697,0.0,-2.7027027027027026,0.975609756097561,-8.620689655172415,1.3333333333333335,-8.928571428571429,-2.857142857142857,0.0
가온전선,2024,사업보고서,36404958.67768595,445.0,39.0,433.0,51.0,398.0,47.0,35.0,4.0,-3.709131725875964,3.248259860788863,8.333333333333332,4.5893719806763285,-3.7735849056603774,4.736842105263158,-7.8431372549019605,2.941176470588235,100.0
강남제비스코,2016,반기보고서,21575591.205211725,569.0,45.0,569.0,45.0,527.0,42.0,42.0,3.0,,,,,,,,,
강남제비스코,2016,사업보고서,26937565.286624204,584.0,44.0,573.0,55.0,531.0,53.0,42.0,2.0,24.85203779777427,2.6362038664323375,-2.2222222222222223,0.7029876977152899,22.22222222222222,0.7590132827324478,26.190476190476193,0.0,-33.33333333333333
강남제비스코,2017,반기보고서,24326675.118858956,587.0,44.0,578.0,53.0,536.0,51.0,42.0,2.0,-9.692376203953671,0.5136986301369862,0.0,0.8726003490401396,-3.6363636363636362,0.9416195856873822,-3.7735849056603774,0.0,0.0
강남제비스코,2017,사업보고서,27185021.840873636,598.0,43.0,592.0,49.0,550.0,48.0,42.0,1.0,11.749845418861957,1.8739352640545146,-2.272727272727273,2.422145328719723,-7.547169811320755,2.6119402985074625,-5.88235294117647,0.0,-50.0
강남제비스코,2018,반기보고서,24765860.9375,598.0,42.0,596.0,44.0,555.0,43.0,41.0,1.0,-8.898874231310504,0.0,-2.3255813953488373,0.6756756756756757,-10.204081632653061,0.9090909090909091,-10.416666666666668,-2.380952380952381,0.0
강남제비스코,2018,사업보고서,29372277.108433735,617.0,47.0,621.0,43.0,578.0,39.0,43.0,4.0,18.59986286185911,3.177257525083612,11.904761904761903,4.194630872483222,-2.272727272727273,4.1441441441441444,-9.30232558139535,4.878048780487805,300.0
강남제비스코,2019,반기보고서,25176032.689450223,627.0,46.0,630.0,43.0,587.0,40.0,43.0,3.0,-14.286411651000778,1.6207455429497568,-2.127659574468085,1.4492753623188406,0.0,1.5570934256055362,2.564102564102564,0.0,-25.0
강남제비스코,2019,사업보고서,28790496.371552974,643.0,46.0,628.0,61.0,586.0,57.0,42.0,4.0,14.356764334903957,2.5518341307814993,0.0,-0.31746031746031744,41.86046511627907,-0.17035775127768313,42.5,-2.3255813953488373,33.33333333333333
강남제비스코,2020,반기보고서,25808080.527086385,637.0,46.0,616.0,67.0,574.0,63.0,42.0,4.0,-10.359028916963812,-0.9331259720062209,0.0,-1.910828025477707,9.836065573770492,-2.04778156996587,10.526315789473683,0.0,0.0
강남제비스코,2020,사업보고서,29077069.4239291,633.0,44.0,619.0,58.0,577.0,56.0,42.0,2.0,12.66653245835857,-0.6279434850863422,-4.3478260869565215,0.487012987012987,-13.432835820895523,0.5226480836236934,-11.11111111111111,0.0,-50.0
강남제비스코,2021,반기보고서,25985793.462109957,630.0,43.0,610.0,63.0,569.0,61.0,41.0,2.0,-10.631318846992068,-0.47393364928909953,-2.272727272727273,-1.4539579967689822,8.620689655172415,-1.386481802426343,8.928571428571429,-2.380952380952381,0.0
강남제비스코,2021,사업보고서,29547152.011922505,628.0,43.0,607.0,64.0,567.0,61.0,40.0,3.0,13.705021380260666,-0.31746031746031744,0.0,-0.49180327868852464,1.5873015873015872,-0.35149384885764495,0.0,-2.4390243902439024,50.0
강남제비스코,2022,반기보고서,26749500.0,628.0,46.0,611.0,63.0,568.0,60.0,43.0,3.0,-9.4684320532606,0.0,6.976744186046512,0.6589785831960462,-1.5625,0.1763668430335097,-1.639344262295082,7.5,0.0
강남제비스코,2022,사업보고서,33994923.780487806,614.0,42.0,597.0,59.0,560.0,54.0,37.0,5.0,27.086202659817214,-2.229299363057325,-8.695652173913043,-2.2913256955810146,-6.349206349206349,-1.4084507042253522,-10.0,-13.953488372093023,66.66666666666666
강남제비스코,2023,반기보고서,27581813.846153848,607.0,43.0,586.0,64.0,548.0,59.0,38.0,5.0,-18.86490458323932,-1.1400651465798046,2.380952380952381,-1.8425460636515913,8.47457627118644,-2.142857142857143,9.25925925925926,2.7027027027027026,0.0
강남제비스코,2023,사업보고서,31762215.625,598.0,42.0,582.0,58.0,544.0,54.0,38.0,4.0,15.156370071104257,-1.4827018121911038,-2.3255813953488373,-0.6825938566552902,-9.375,-0.7299270072992701,-8.47457627118644,0.0,-20.0
강남제비스코,2024,반기보고서,28411573.228346456,593.0,42.0,588.0,47.0,548.0,45.0,40.0,2.0,-10.549145677407521,-0.8361204013377926,0.0,1.0309278350515463,-18.96551724137931,0.7352941176470588,-16.666666666666664,5.263157894736842,-50.0
강남제비스코,2024,사업보고서,32536226.20904836,599.0,42.0,594.0,47.0,554.0,45.0,40.0,2.0,14.517509986341429,1.0118043844856661,0.0,1.0204081632653061,0.0,1.094890510948905,0.0,0.0,0.0
강원랜드,2016,반기보고서,28723314.56043956,2490.0,1150.0,3448.0,192.0,2353.0,137.0,1095.0,55.0,,,,,,,,,
강원랜드,2016,사업보고서,35724623.31220722,2485.0,1144.0,3514.0,115.0,2400.0,85.0,1114.0,30.0,24.375002881493764,-0.2008032128514056,-0.5217391304347827,1.91415313225058,-40.10416666666667,1.997450063748406,-37.95620437956204,1.7351598173515983,-45.45454545454545
강원랜드,2017,반기보고서,28360268.016194332,2519.0,1186.0,3547.0,158.0,2414.0,105.0,1133.0,53.0,-20.61422798402598,1.3682092555331993,3.6713286713286712,0.9391007398975526,37.391304347826086,0.5833333333333334,23.52941176470588,1.7055655296229804,76.66666666666667
강원랜드,2017,사업보고서,36830217.70917953,2518.0,1175.0,3628.0,65.0,2458.0,60.0,1170.0,5.0,29.865548831021872,-0.03969829297340214,-0.927487352445194,2.283619960530025,-58.86075949367089,1.8227009113504555,-42.857142857142854,3.265666372462489,-90.56603773584906
강원랜드,2018,반기보고서,31574402.407566637,2356.0,1133.0,3395.0,94.0,2278.0,78.0,1117.0,16.0,-14.27038890487725,-6.433677521842732,-3.5744680851063833,-6.422271223814774,44.61538461538462,-7.3230268510984535,30.0,-4.52991452991453,220.00000000000003
강원랜드,2018,사업보고서,27611637.081247594,3319.0,1875.0,3403.0,1791.0,2285.0,1034.0,1118.0,757.0,-12.550563190926416,40.874363327674025,65.48984995586937,0.23564064801178203,1805.3191489361702,0.30728709394205445,1225.6410256410256,0.08952551477170993,4631.25
강원랜드,2019,반기보고서,31429390.886754524,2907.0,1570.0,3626.0,851.0,2442.0,465.0,1184.0,386.0,13.826611563353309,-12.413377523350407,-16.266666666666666,6.553041434028799,-52.48464544946957,6.87089715536105,-55.02901353965184,5.903398926654741,-49.00924702774108
강원랜드,2019,사업보고서,24948452.49659996,3269.0,1878.0,3680.0,1467.0,2470.0,799.0,1210.0,668.0,-20.62062994954784,12.452700378396973,19.61783439490446,1.4892443463872034,72.38542890716803,1.1466011466011465,71.82795698924731,2.195945945945946,73.05699481865285
강원랜드,2020,반기보고서,32842232.794577684,2551.0,1285.0,3692.0,144.0,2481.0,70.0,1211.0,74.0,31.640360455437094,-21.963903334353013,-31.576144834930776,0.32608695652173914,-90.1840490797546,0.44534412955465585,-91.23904881101377,0.08264462809917356,-88.92215568862275
강원랜드,2020,사업보고서,32811026.66307568,2498.0,1215.0,3638.0,75.0,2450.0,48.0,1188.0,27.0,-0.09501830066546106,-2.077616620932967,-5.447470817120623,-1.4626218851570965,-47.91666666666667,-1.2494961708988312,-31.428571428571427,-1.8992568125516103,-63.51351351351351
강원랜드,2021,반기보고서,30147446.537543114,2507.0,1262.0,3613.0,156.0,2432.0,75.0,1181.0,81.0,-8.117942034803995,0.3602882305844676,3.868312757201646,-0.6871907641561297,108.0,-0.7346938775510203,56.25,-0.5892255892255892,200.0
강원랜드,2021,사업보고서,34943329.70451011,2563.0,1295.0,3590.0,268.0,2414.0,149.0,1176.0,119.0,15.90809079301161,2.2337455125648185,2.6148969889064975,-0.6365900913368392,71.7948717948718,-0.7401315789473684,98.66666666666667,-0.42337002540220153,46.913580246913575
강원랜드,2022,반기보고서,33584462.46477069,2568.0,1335.0,3593.0,310.0,2403.0,165.0,1190.0,145.0,-3.88877434185681,0.19508388607101051,3.088803088803089,0.08356545961002786,15.671641791044777,-0.4556752278376139,10.738255033557047,1.1904761904761905,21.84873949579832
강원랜드,2022,사업보고서,31041133.897569444,2962.0,1646.0,3655.0,953.0,2418.0,544.0,1237.0,409.0,-7.572932185141082,15.342679127725855,23.295880149812735,1.7255775118285557,207.4193548387097,0.6242197253433208,229.6969696969697,3.949579831932773,182.0689655172414
강원랜드,2023,반기보고서,36538592.583497055,2615.0,1457.0,3578.0,494.0,2366.0,249.0,1212.0,245.0,17.71023798314941,-11.715057393652938,-11.482381530984204,-2.106703146374829,-48.163693599160545,-2.1505376344086025,-54.22794117647059,-2.021018593371059,-40.09779951100245
강원랜드,2023,사업보고서,28138962.164540254,2878.0,1668.0,3589.0,957.0,2376.0,502.0,1213.0,455.0,-22.98837975152486,10.057361376673041,14.481811942347289,0.3074343208496367,93.7246963562753,0.422654268808115,101.60642570281124,0.08250825082508251,85.71428571428571
강원랜드,2024,반기보고서,36285189.451769605,2695.0,1628.0,3544.0,779.0,2336.0,359.0,1208.0,420.0,28.949991970545895,-6.3585823488533695,-2.3980815347721824,-1.2538311507383673,-18.599791013584117,-1.6835016835016834,-28.48605577689243,-0.4122011541632316,-7.6923076923076925
강원랜드,2024,사업보고서,29748017.647058822,3066.0,1864.0,3683.0,1247.0,2398.0,668.0,1285.0,579.0,-18.016088391656364,13.766233766233766,14.496314496314497,3.922121896162528,60.07702182284981,2.654109589041096,86.0724233983287,6.3741721854304645,37.857142857142854
갤럭시아에스엠,2016,반기보고서,24750000.0,74.0,26.0,85.0,15.0,65.0,9.0,20.0,6.0,,,,,,,,,
갤럭시아에스엠,2016,사업보고서,16990654.205607478,76.0,31.0,96.0,11.0,72.0,4.0,24.0,7.0,-31.350892098555644,2.7027027027027026,19.230769230769234,12.941176470588237,-26.666666666666668,10.76923076923077,-55.55555555555556,20.0,16.666666666666664
갤럭시아에스엠,2017,반기보고서,21637362.637362637,70.0,21.0,75.0,16.0,58.0,12.0,17.0,4.0,27.348613982277335,-7.894736842105263,-32.25806451612903,-21.875,45.45454545454545,-19.444444444444446,200.0,-29.166666666666668,-42.857142857142854
갤럭시아에스엠,2017,사업보고서,14658730.158730159,102.0,24.0,73.0,53.0,57.0,45.0,16.0,8.0,-32.252694543197336,45.714285714285715,14.285714285714285,-2.666666666666667,231.25,-1.7241379310344827,275.0,-5.88235294117647,100.0
갤럭시아에스엠,2018,반기보고서,12598360.655737706,99.0,23.0,62.0,60.0,45.0,54.0,17.0,6.0,-14.055579717219766,-2.941176470588235,-4.166666666666666,-15.068493150684931,13.20754716981132,-21.052631578947366,20.0,6.25,-25.0
갤럭시아에스엠,2018,사업보고서,11603603.603603603,93.0,18.0,58.0,53.0,42.0,51.0,16.0,2.0,-7.895924551747591,-6.0606060606060606,-21.73913043478261,-6.451612903225806,-11.666666666666666,-6.666666666666667,-5.555555555555555,-5.88235294117647,-66.66666666666666
